#rownames.xcenter.	Chromosome	Pos.Start	Pos.End
23*74788043.5*MAGEE2	23	74788017	74788070
23*74790132.5*chrX:074790103-074790162	23	74790103	74790162
23*75127019.5*chrX:075126990-075127049	23	75126990	75127049
23*75178064.5*CXorf26	23	75178036	75178093
23*75180652.5*CXorf26	23	75180624	75180681
23*75249507.5*chrX:075249478-075249537	23	75249478	75249537
23*75411781.5*chrX:075411752-075411811	23	75411752	75411811
23*75432915*MAGEE1	23	75432890	75432940
23*75433656.5*MAGEE1	23	75433628	75433685
23*75693640.5*AK057746	23	75693611	75693670
23*75871669.5*AK057746	23	75871640	75871699
23*75980392.5*AK057746	23	75980363	75980422
23*76521349.5*chrX:076521320-076521379	23	76521320	76521379
23*76651082.5*ATRX	23	76651053	76651112
23*76808146.5*ATRX	23	76808117	76808176
23*76965963.5*COX7B	23	76965934	76965993
23*76966430.5*COX7B	23	76966401	76966460
23*77174078.5*PGK1	23	77174049	77174108
23*77175354.5*PGK1	23	77175325	77175384
23*77177345.5*PGK1	23	77177316	77177375
23*77178423.5*PGK1	23	77178394	77178453
23*77184592.5*PGK1	23	77184568	77184617
23*77184774.5*PGK1	23	77184745	77184804
23*77185824.5*PGK1	23	77185795	77185854
23*77335185.5*CYSLTR1	23	77335156	77335215
23*77375901.5*CYSLTR1	23	77375872	77375931
23*77470237.5*chrX:077470208-077470267	23	77470208	77470267
23*77584525.5*chrX:077584496-077584555	23	77584496	77584555
23*77718961.5*ZCCHC5	23	77718934	77718989
23*77719556*ZCCHC5	23	77719534	77719578
23*77817102.5*GPR23	23	77817073	77817132
23*77889191.5*chrX:077889162-077889221	23	77889162	77889221
23*78009432.5*P2RY10	23	78009403	78009462
23*78022243.5*P2RY10	23	78022214	78022273
23*78042127.5*chrX:078042098-078042157	23	78042098	78042157
23*78173179.5*chrX:078173150-078173209	23	78173150	78173209
23*78232839.5*GPR174	23	78232810	78232869
23*78334229.5*chrX:078334200-078334259	23	78334200	78334259
23*78427674.5*ITM2A	23	78427645	78427704
23*78428953*ITM2A	23	78428925	78428981
23*78506723.5*chrX:078506694-078506753	23	78506694	78506753
23*78679935.5*chrX:078679906-078679965	23	78679906	78679965
23*78777166.5*chrX:078777137-078777196	23	78777137	78777196
23*78921780.5*chrX:078921751-078921810	23	78921751	78921810
23*79085577.5*TBX22	23	79085548	79085607
23*79174802.5*chrX:079174773-079174832	23	79174773	79174832
23*79308846.5*CR627394	23	79308817	79308876
23*79484373.5*FAM46D	23	79484344	79484403
23*79497207.5*FAM46D	23	79497178	79497237
23*79505208.5*FAM46D	23	79505179	79505238
23*79690889.5*chrX:079690860-079690919	23	79690860	79690919
23*79781184.5*BRWD3	23	79781155	79781214
23*79855405.5*BRWD3	23	79855376	79855435
23*79983229.5*chrX:079983200-079983259	23	79983200	79983259
23*79990284.5*chrX:079990255-079990314	23	79990255	79990314
23*80176286.5*NSBP1	23	80176257	80176316
23*80230002.5*NSBP1	23	80229973	80230032
23*80266114.5*SH3BGRL	23	80266085	80266144
23*80318366.5*SH3BGRL	23	80318337	80318396
23*80359697.5*SH3BGRL	23	80359668	80359727
23*80761714.5*chrX:080761685-080761744	23	80761685	80761744
23*80863590.5*chrX:080863561-080863620	23	80863561	80863620
23*80956497.5*chrX:080956468-080956527	23	80956468	80956527
23*81136911.5*chrX:081136882-081136941	23	81136882	81136941
23*81272889.5*chrX:081272860-081272919	23	81272860	81272919
23*81395184.5*chrX:081395155-081395214	23	81395155	81395214
23*81492671.5*chrX:081492642-081492701	23	81492642	81492701
23*81616831.5*chrX:081616802-081616861	23	81616802	81616861
23*81714606.5*chrX:081714577-081714636	23	81714577	81714636
23*81810184.5*chrX:081810155-081810214	23	81810155	81810214
23*82141760.5*chrX:082141731-082141790	23	82141731	82141790
23*82267210.5*chrX:082267181-082267240	23	82267181	82267240
23*82403806.5*chrX:082403777-082403836	23	82403777	82403836
23*82570536*POU3F4	23	82570511	82570561
23*82570906.5*chrX:082570877-082570936	23	82570877	82570936
23*82643222.5*chrX:082643193-082643252	23	82643193	82643252
23*82862140.5*chrX:082862111-082862170	23	82862111	82862170
23*82947818.5*CYLC1	23	82947789	82947848
23*82995537.5*CYLC1	23	82995508	82995567
23*83123556.5*AK023104	23	83123527	83123586
23*83125377.5*RPS6KA6	23	83125348	83125407
23*83195954.5*RPS6KA6	23	83195925	83195984
23*83305378.5*chrX:083305349-083305408	23	83305349	83305408
23*83405440.5*CXorf43	23	83405411	83405470
23*83464832.5*CXorf43	23	83464803	83464862
23*83530300.5*CXorf43	23	83530271	83530330
23*83560976.5*CXorf43	23	83560947	83561006
23*83677418.5*chrX:083677389-083677448	23	83677389	83677448
23*83892427.5*chrX:083892398-083892457	23	83892398	83892457
23*83995854*MGC42638	23	83995831	83995877
23*83995908*MGC42638	23	83995880	83995936
23*84146938.5*CXorf33	23	84146909	84146968
23*84238677.5*chrX:084238648-084238707	23	84238648	84238707
23*84316821*ZNF6	23	84316792	84316850
23*84341949.5*POF1B	23	84341920	84341979
23*84350690.5*POF1B	23	84350661	84350720
23*84441539.5*chrX:084441510-084441569	23	84441510	84441569
23*84611817.5*chrX:084611788-084611847	23	84611788	84611847
23*84754263.5*chrX:084754234-084754293	23	84754234	84754293
23*84923711.5*FLJ38564	23	84923682	84923741
23*84925704.5*CHM	23	84925675	84925734
23*84955339.5*CHM	23	84955310	84955369
23*85004583.5*CHM	23	85004554	85004613
23*85088642.5*CHM	23	85088613	85088672
23*85206449.5*chrX:085206420-085206479	23	85206420	85206479
23*85333877.5*DACH2	23	85333848	85333907
23*85433624.5*DACH2	23	85433595	85433654
23*85477675.5*DACH2	23	85477646	85477705
23*85575536.5*DACH2	23	85575509	85575564
23*85723899.5*DACH2	23	85723870	85723929
23*85776920.5*DACH2	23	85776891	85776950
23*85827997.5*DACH2	23	85827968	85828027
23*85877190.5*DACH2	23	85877161	85877220
23*85893769.5*chrX:085893740-085893799	23	85893740	85893799
23*86007522.5*chrX:086007493-086007552	23	86007493	86007552
23*86122608.5*chrX:086122579-086122638	23	86122579	86122638
23*86386952.5*chrX:086386923-086386982	23	86386923	86386982
23*86579456.5*KLHL4	23	86579427	86579486
23*86636006.5*KLHL4	23	86635977	86636036
23*86679270.5*KLHL4	23	86679241	86679300
23*86728486.5*KLHL4	23	86728457	86728516
23*86766045.5*chrX:086766016-086766075	23	86766016	86766075
23*86858441.5*chrX:086858412-086858471	23	86858412	86858471
23*87002365.5*chrX:087002336-087002395	23	87002336	87002395
23*87204259.5*chrX:087204230-087204289	23	87204230	87204289
23*87331865.5*chrX:087331836-087331895	23	87331836	87331895
23*87485986.5*chrX:087485957-087486016	23	87485957	87486016
23*87600873.5*chrX:087600844-087600903	23	87600844	87600903
23*87703804.5*chrX:087703775-087703834	23	87703775	87703834
23*87808462.5*CPXCR1	23	87808433	87808492
23*87930333.5*chrX:087930304-087930363	23	87930304	87930363
23*88111696.5*chrX:088111667-088111726	23	88111667	88111726
23*88259727.5*chrX:088259698-088259757	23	88259698	88259757
23*88615691.5*chrX:088615662-088615721	23	88615662	88615721
23*88794433.5*chrX:088794404-088794463	23	88794404	88794463
23*88903143.5*chrX:088903114-088903173	23	88903114	88903173
23*89105616.5*chrX:089105587-089105646	23	89105587	89105646
23*89337034.5*chrX:089337005-089337064	23	89337005	89337064
23*90180644.5*chrX:090180615-090180674	23	90180615	90180674
23*90336979.5*chrX:090336950-090337009	23	90336950	90337009
23*90498472.5*PABPC5	23	90498443	90498502
23*90498958.5*PABPC5	23	90498929	90498988
23*90537351.5*chrX:090537322-090537381	23	90537322	90537381
23*90785465.5*chrX:090785436-090785495	23	90785436	90785495
23*90931586.5*PCDH11X	23	90931557	90931616
23*90980026.5*PCDH11X	23	90979997	90980056
23*91240475.5*PCDH11X	23	91240446	91240505
23*91256708.5*PCDH11X	23	91256679	91256738
23*91311023.5*PCDH11X	23	91310994	91311053
23*91325737.5*PCDH11X	23	91325708	91325767
23*91572662.5*PCDH11X	23	91572633	91572692
23*91631570.5*PCDH11X	23	91631541	91631600
23*91686789.5*chrX:091686760-091686819	23	91686760	91686819
23*92183293.5*chrX:092183264-092183323	23	92183264	92183323
23*92505522.5*chrX:092505493-092505552	23	92505493	92505552
23*92597854.5*chrX:092597825-092597884	23	92597825	92597884
23*92732334.5*NAP1L3	23	92732305	92732364
23*92755533.5*FLJ37659	23	92755504	92755563
23*92811341.5*chrX:092811312-092811371	23	92811312	92811371
23*93089422.5*chrX:093089393-093089452	23	93089393	93089452
23*93188782.5*chrX:093188753-093188812	23	93188753	93188812
23*93351375.5*chrX:093351346-093351405	23	93351346	93351405
23*93492195.5*chrX:093492166-093492225	23	93492166	93492225
23*93693223.5*chrX:093693194-093693253	23	93693194	93693253
23*93849029.5*chrX:093849000-093849059	23	93849000	93849059
23*93972965.5*chrX:093972936-093972995	23	93972936	93972995
23*94083824.5*chrX:094083795-094083854	23	94083795	94083854
23*94182117.5*chrX:094182088-094182147	23	94182088	94182147
23*94284757.5*chrX:094284728-094284787	23	94284728	94284787
23*94405327.5*chrX:094405298-094405357	23	94405298	94405357
23*94553925.5*chrX:094553896-094553955	23	94553896	94553955
23*94786564.5*chrX:094786535-094786594	23	94786535	94786594
23*94939789.5*chrX:094939760-094939819	23	94939760	94939819
23*95063279.5*chrX:095063250-095063309	23	95063250	95063309
23*95194155.5*chrX:095194126-095194185	23	95194126	95194185
23*95421374.5*chrX:095421345-095421404	23	95421345	95421404
23*95587391.5*chrX:095587362-095587421	23	95587362	95587421
23*95696243.5*chrX:095696214-095696273	23	95696214	95696273
23*95799862.5*DIAPH2	23	95799833	95799892
23*95945068*DIAPH2	23	95945040	95945096
23*96026318.5*DIAPH2	23	96026289	96026348
23*96202917.5*DIAPH2	23	96202888	96202947
23*96308953.5*DIAPH2	23	96308925	96308982
23*96409355.5*DIAPH2	23	96409326	96409385
23*96662385.5*DIAPH2	23	96662356	96662415
23*96781485.5*chrX:096781456-096781515	23	96781456	96781515
23*96946030.5*chrX:096946001-096946060	23	96946001	96946060
23*97041573.5*chrX:097041544-097041603	23	97041544	97041603
23*97200737.5*chrX:097200708-097200767	23	97200708	97200767
23*97430229.5*chrX:097430200-097430259	23	97430200	97430259
23*97524681.5*chrX:097524652-097524711	23	97524652	97524711
23*97661803.5*chrX:097661774-097661833	23	97661774	97661833
23*97937297.5*chrX:097937268-097937327	23	97937268	97937327
23*98034632.5*chrX:098034603-098034662	23	98034603	98034662
23*98277457.5*chrX:098277428-098277487	23	98277428	98277487
23*98516766.5*chrX:098516737-098516796	23	98516737	98516796
23*98676438.5*chrX:098676409-098676468	23	98676409	98676468
23*98956562.5*chrX:098956533-098956592	23	98956533	98956592
23*99096044.5*chrX:099096015-099096074	23	99096015	99096074
23*99236296.5*chrX:099236267-099236326	23	99236267	99236326
23*99353225.5*PCDH19	23	99353196	99353255
23*99389295.5*PCDH19	23	99389266	99389325
23*99429630.5*PCDH19	23	99429601	99429660
23*99548533.5*chrX:099548504-099548563	23	99548504	99548563
23*99646202.5*TNMD	23	99646173	99646232
23*99658778.5*TNMD	23	99658749	99658808
23*99696390.5*TM4SF6	23	99696362	99696419
23*99707352*SRPX2	23	99707325	99707379
23*99732425.5*THC2225734	23	99732396	99732455
23*99763200.5*SYTL4	23	99763171	99763230
23*99779863.5*SYTL4	23	99779834	99779893
23*99830357.5*chrX:099830330-099830385	23	99830330	99830385
23*99885255.5*CSTF2	23	99885226	99885285
23*99909807*NOX1	23	99909780	99909834
23*100007480.5*chrX:100007451-100007510	23	100007451	100007510
23*100084350.5*CXorf34	23	100084321	100084380
23*100151012.5*TMEM35	23	100150983	100151042
23*100163449.5*FSHPRH1	23	100163420	100163479
23*100171116.5*FSHPRH1	23	100171087	100171146
23*100202090.5*FSHPRH1	23	100202061	100202120
23*100288888.5*DRP2	23	100288859	100288918
23*100337646.5*TAF7L	23	100337617	100337676
23*100409439.5*TIMM8A	23	100409415	100409464
23*100421229.5*BTK	23	100421200	100421259
23*100453600.5*RPL36A	23	100453571	100453630
23*100465290.5*GLA	23	100465261	100465320
23*100470353.5*HNRPH2	23	100470324	100470383
23*100473219.5*HNRPH2	23	100473194	100473245
23*100490976.5*CR933662	23	100490947	100491006
23*100547266*ARMCX4	23	100547237	100547295
23*100594796.5*ENST00000360398	23	100594767	100594826
23*100615254.5*ARMCX1	23	100615225	100615284
23*100677434*ARMCX6	23	100677407	100677461
23*100687088.5*ARMCX3	23	100687059	100687118
23*100719668.5*ARMCX2	23	100719639	100719698
23*100753160.5*chrX:100753131-100753190	23	100753131	100753190
23*100915175.5*NXF5	23	100915146	100915205
23*100980082.5*ZMAT1	23	100980053	100980112
23*101021537.5*chrX:101021508-101021567	23	101021508	101021567
23*101188107.5*TCEAL2	23	101188081	101188134
23*101235325.5*chrX:101235296-101235355	23	101235296	101235355
23*101557195.5*chrX:101557166-101557225	23	101557166	101557225
23*101575446.5*TMSNB	23	101575417	101575476
23*101664169.5*ARMCX5	23	101664140	101664199
23*101719439.5*GPRASP1	23	101719410	101719469
23*101719953.5*GPRASP1	23	101719924	101719983
23*101776923.5*GPRASP2	23	101776894	101776953
23*101778928.5*GPRASP2	23	101778899	101778958
23*101808959.5*BHLHB9	23	101808930	101808989
23*101904059.5*BC040959	23	101904030	101904089
23*102054514.5*chrX:102054485-102054544	23	102054485	102054544
23*102124463*BEX1	23	102124435	102124491
23*102145934.5*NXF3	23	102145905	102145964
23*102186118.5*BEXL1	23	102186089	102186148
23*102294076.5*chrX:102294047-102294106	23	102294047	102294106
23*102314150*TCEAL8	23	102314122	102314178
23*102371157.5*BEX2	23	102371128	102371187
23*102392081*TCEAL7	23	102392058	102392104
23*102418919.5*WBP5	23	102418890	102418949
23*102438516.5*NGFRAP1	23	102438489	102438544
23*102515551.5*AX721149	23	102515522	102515581
23*102560908.5*RAB40A	23	102560880	102560937
23*102638254.5*TCEAL4	23	102638227	102638282
23*102648447*TCEAL4	23	102648421	102648473
23*102671302.5*chrX:102671273-102671332	23	102671273	102671332
23*102691352*TCEAL1	23	102691324	102691380
23*102747341.5*MORF4L2	23	102747312	102747371
23*102773340.5*TMEM31	23	102773311	102773370
23*102837928*PLP1	23	102837901	102837955
23*102846816.5*PLP1	23	102846787	102846846
23*102889808.5*RAB9B	23	102889779	102889838
23*102900179.5*chrX:102900150-102900209	23	102900150	102900209
23*103026586.5*MGC39900	23	103026557	103026616
23*103028545*MGC39900	23	103028516	103028574
23*103029214.5*MGC39900	23	103029185	103029244
23*103075310.5*chrX:103075281-103075340	23	103075281	103075340
23*103183029.5*ENST00000321304	23	103183000	103183059
23*103226563.5*CXorf39	23	103226534	103226593
23*103300954.5*ESX1L	23	103300925	103300984
23*103365885.5*chrX:103365856-103365915	23	103365856	103365915
23*103501631.5*chrX:103501602-103501661	23	103501602	103501661
23*103883404.5*IL1RAPL2	23	103883375	103883434
23*104269769.5*IL1RAPL2	23	104269741	104269798
23*104270091.5*IL1RAPL2	23	104270066	104270117
23*104318276.5*IL1RAPL2	23	104318247	104318306
23*104449863.5*IL1RAPL2	23	104449834	104449893
23*104534050.5*IL1RAPL2	23	104534021	104534080
23*104617825.5*IL1RAPL2	23	104617796	104617855
23*104767608.5*IL1RAPL2	23	104767579	104767638
23*104883225.5*NRK	23	104883196	104883255
23*104973278*NRK	23	104973249	104973307
23*105008397.5*NRK	23	105008368	105008427
23*105083397.5*SERPINA7	23	105083368	105083427
23*105085389.5*SERPINA7	23	105085360	105085419
23*105207845.5*chrX:105207816-105207875	23	105207816	105207875
23*105252195.5*ENST00000357175	23	105252166	105252225
23*105258327.5*MUM1L1	23	105258298	105258357
23*105480372.5*chrX:105480343-105480402	23	105480343	105480402
23*105660760.5*chrX:105660731-105660790	23	105660731	105660790
23*105682318.5*FLJ10178	23	105682289	105682348
23*105728622.5*FLJ10178	23	105728593	105728652
23*105778926.5*RNF128	23	105778897	105778956
23*105834573.5*RNF128	23	105834544	105834603
23*105915393.5*FLJ20298	23	105915364	105915423
23*105978055*CLDN2	23	105978033	105978077
23*105992218.5*ZCWCC2	23	105992189	105992248
23*106007744.5*ZCWCC2	23	106007715	106007774
23*106030279.5*ZCWCC2	23	106030250	106030309
23*106126837.5*FLJ11016	23	106126808	106126867
23*106157886.5*FLJ11016	23	106157857	106157916
23*106203614.5*FLJ20130	23	106203585	106203644
23*106242428.5*FLJ20130	23	106242401	106242456
23*106262391.5*CXorf41	23	106262362	106262421
23*106292610*CXorf41	23	106292581	106292639
23*106323169*chrX:106323141-106323197	23	106323141	106323197
23*106323806.5*chrX:106323777-106323836	23	106323777	106323836
23*106435175.5*chrX:106435146-106435205	23	106435146	106435205
23*106557644.5*KIAA1817	23	106557615	106557674
23*106650422.5*KIAA1817	23	106650395	106650450
23*106694518.5*PRPS1	23	106694489	106694548
23*106764137*DSIPI	23	106764113	106764161
23*106764582.5*DSIPI	23	106764553	106764612
23*106766111*DSIPI	23	106766088	106766134
23*106808034.5*DSIPI	23	106808005	106808064
23*106846208.5*chrX:106846179-106846238	23	106846179	106846238
23*106933268.5*MID2	23	106933239	106933298
23*106981252.5*AK094711	23	106981223	106981282
23*107030370.5*TEX13B	23	107030348	107030393
23*107107557.5*VSIG1	23	107107532	107107583
23*107134584.5*PSMD10	23	107134555	107134614
23*107176175.5*APG4A	23	107176146	107176205
23*107243010.5*COL4A6	23	107242981	107243040
23*107350060.5*COL4A6	23	107350031	107350090
23*107392914.5*COL4A6	23	107392885	107392944
23*107454095.5*COL4A6	23	107454066	107454125
23*107490319.5*COL4A5	23	107490290	107490349
23*107551154.5*COL4A5	23	107551125	107551184
23*107563947.5*COL4A5	23	107563918	107563977
23*107970035.5*chrX:107970006-107970065	23	107970006	107970065
23*108087656.5*chrX:108087627-108087686	23	108087627	108087686
23*108240687.5*chrX:108240658-108240717	23	108240658	108240717
23*108444724.5*GUCY2F	23	108444695	108444754
23*108479698.5*GUCY2F	23	108479670	108479727
23*108514729.5*GUCY2F	23	108514701	108514758
23*108592438.5*NXT2	23	108592409	108592468
23*108673293.5*KCNE1L	23	108673271	108673316
23*108745562.5*ACSL4	23	108745533	108745592
23*108777379.5*ACSL4	23	108777350	108777409
23*108866434.5*chrX:108866405-108866464	23	108866405	108866464
23*109025151.5*chrX:109025122-109025181	23	109025122	109025181
23*109117320.5*FLJ22679	23	109117291	109117350
23*109159690.5*FLJ22679	23	109159661	109159720
23*109225516*FLJ22679	23	109225493	109225539
23*109265897.5*AMMECR1	23	109265868	109265927
23*109343096.5*AMMECR1	23	109343067	109343126
23*109461019.5*AMMECR1	23	109460990	109461049
23*109493731.5*RGAG1	23	109493702	109493761
23*109505697.5*chrX:109505668-109505727	23	109505668	109505727
23*109569777.5*TDGF3	23	109569748	109569807
23*109615614.5*chrX:109615585-109615644	23	109615585	109615644
23*109724797.5*CHRDL1	23	109724768	109724827
23*109743700.5*CHRDL1	23	109743671	109743730
23*109812174.5*CHRDL1	23	109812145	109812204
23*109853196.5*chrX:109853167-109853226	23	109853167	109853226
23*110038131.5*chrX:110038102-110038161	23	110038102	110038161
23*110164678.5*PAK3	23	110164649	110164708
23*110172481.5*PAK3	23	110172453	110172510
23*110213066.5*PAK3	23	110213039	110213094
23*110265430.5*PAK3	23	110265401	110265460
23*110307557.5*CAPN6	23	110307528	110307587
23*110379099.5*DCX	23	110379070	110379129
23*110437503.5*DCX	23	110437474	110437533
23*110524305.5*chrX:110524276-110524335	23	110524276	110524335
23*110634203.5*chrX:110634174-110634233	23	110634174	110634233
23*110731641*GLT28D1	23	110731612	110731670
23*110776710.5*CXorf45	23	110776681	110776740
23*110828409.5*TRPC5	23	110828380	110828439
23*110884445.5*TRPC5	23	110884416	110884475
23*110943303.5*TRPC5	23	110943274	110943333
23*111001623*TRPC5	23	111001597	111001649
23*111086450.5*TRPC5	23	111086421	111086480
23*111135280.5*FLJ46608	23	111135251	111135310
23*111319159.5*FLJ46608	23	111319130	111319189
23*111415031.5*FLJ46608	23	111415002	111415061
23*111507104.5*chrX:111507075-111507134	23	111507075	111507134
23*111695065.5*LHFPL1	23	111695036	111695095
23*111726876.5*LHFPL1	23	111726847	111726906
23*111800315.5*LOC203510	23	111800286	111800345
23*111853520.5*AMOT	23	111853491	111853550
23*111888107.5*AMOT	23	111888078	111888137
23*111993255.5*chrX:111993226-111993285	23	111993226	111993285
23*112230920.5*AK127862	23	112230891	112230950
23*112443542.5*AK127862	23	112443513	112443572
23*112582510.5*chrX:112582481-112582540	23	112582481	112582540
23*112732053.5*chrX:112732024-112732083	23	112732024	112732083
23*112837834.5*chrX:112837805-112837864	23	112837805	112837864
23*113008608.5*chrX:113008579-113008638	23	113008579	113008638
23*113127309.5*chrX:113127280-113127339	23	113127280	113127339
23*113270299.5*chrX:113270270-113270329	23	113270270	113270329
23*113448329.5*ENST00000324303	23	113448300	113448359
23*113641786.5*HTR2C	23	113641759	113641814
23*113784250.5*HTR2C	23	113784221	113784280
23*113855168.5*HTR2C	23	113855139	113855198
23*113905590*HTR2C	23	113905561	113905619
23*113966004.5*HTR2C	23	113965975	113966034
23*114065527.5*IL13RA2	23	114065498	114065557
23*114074836.5*IL13RA2	23	114074807	114074866
23*114196733.5*LRCH2	23	114196704	114196763
23*114221282.5*LRCH2	23	114221253	114221312
23*114246418.5*LRCH2	23	114246389	114246448
23*114323860.5*chrX:114323831-114323890	23	114323831	114323890
23*114364967.5*LUZP4	23	114364938	114364997
23*114445593.5*chrX:114445564-114445623	23	114445564	114445623
23*114644034.5*PLS3	23	114644005	114644064
23*114650908.5*PLS3	23	114650884	114650933
23*114694251*PLS3	23	114694223	114694279
23*114713378.5*chrX:114713349-114713408	23	114713349	114713408
23*114819161.5*LOC441513	23	114819132	114819191
23*114909985.5*chrX:114909956-114910015	23	114909956	114910015
23*115113934*AGTR2	23	115113905	115113963
23*115115759.5*AGTR2	23	115115730	115115789
23*115117482.5*AGTR2	23	115117453	115117512
23*115266748.5*chrX:115266719-115266778	23	115266719	115266778
23*115385845.5*SLC6A14	23	115385816	115385875
23*115394658.5*SLC6A14	23	115394630	115394687
23*115402969.5*SLC6A14	23	115402940	115402999
23*115553205.5*chrX:115553176-115553235	23	115553176	115553235
23*115646768.5*chrX:115646739-115646798	23	115646739	115646798
23*115903365.5*chrX:115903336-115903395	23	115903336	115903395
23*116016310.5*chrX:116016281-116016340	23	116016281	116016340
23*116150608.5*chrX:116150579-116150638	23	116150579	116150638
23*116429148.5*chrX:116429119-116429178	23	116429119	116429178
23*116540294.5*chrX:116540265-116540324	23	116540265	116540324
23*116773588.5*chrX:116773559-116773618	23	116773559	116773618
23*116814563.5*KLHL13	23	116814534	116814593
23*116825153.5*KLHL13	23	116825130	116825177
23*116863061.5*KLHL13	23	116863032	116863091
23*116939793.5*KLHL13	23	116939764	116939823
23*116980244.5*KLHL13	23	116980215	116980274
23*117034589.5*chrX:117034560-117034619	23	117034560	117034619
23*117245050.5*chrX:117245021-117245080	23	117245021	117245080
23*117312847.5*WDR44	23	117312818	117312877
23*117352604.5*WDR44	23	117352575	117352634
23*117364769.5*WDR44	23	117364740	117364799
23*117369654.5*chrX:117369625-117369684	23	117369625	117369684
23*117489666.5*DOCK11	23	117489637	117489696
23*117592576.5*DOCK11	23	117592547	117592606
23*117599054.5*DOCK11	23	117599025	117599084
23*117677044*IL13RA1	23	117677015	117677073
23*117692290.5*IL13RA1	23	117692261	117692320
23*117740860.5*ZCCHC12	23	117740833	117740888
23*117777698.5*chrX:117777669-117777728	23	117777669	117777728
23*117903715.5*RNF127	23	117903686	117903745
23*117925998.5*RNF127	23	117925969	117926028
23*118002712.5*KIAA1210	23	118002683	118002742
23*118004624.5*KIAA1210	23	118004595	118004654
23*118156302*PGRMC1	23	118156274	118156330
23*118172048.5*LOC139516	23	118172019	118172078
23*118322237.5*LOC203427	23	118322208	118322267
23*118361200.5*LOC203427	23	118361171	118361230
23*118368921.5*LOC203427	23	118368892	118368951
23*118386704.5*SLC25A5	23	118386675	118386734
23*118455639.5*FLJ22965	23	118455610	118455669
23*118473073.5*FLJ22965	23	118473044	118473103
23*118494680.5*UBE2A	23	118494651	118494710
23*118497356.5*UBE2A	23	118497327	118497386
23*118499891.5*UBE2A	23	118499862	118499921
23*118507672.5*NKRF	23	118507643	118507702
23*118534076.5*2006/09/30	23	118534047	118534106
23*118585800.5*2006/09/30	23	118585771	118585830
23*118703251.5*RPL39	23	118703222	118703281
23*118760312.5*UPF3B	23	118760283	118760342
23*118767870.5*UPF3B	23	118767841	118767900
23*118787251.5*ZNF183	23	118787228	118787275
23*118791728.5*NDUFA1	23	118791699	118791758
23*118819402*AKAP14	23	118819373	118819431
23*118834745.5*AKAP14	23	118834716	118834775
23*118845871.5*NKAP	23	118845842	118845901
23*118947788.5*chrX:118947759-118947818	23	118947759	118947818
23*119024911.5*chrX:119024882-119024941	23	119024882	119024941
23*119031058.5*OTEX	23	119031029	119031088
23*119119282.5*chrX:119119253-119119312	23	119119253	119119312
23*119156878.5*CXorf42	23	119156849	119156908
23*119159089.5*CXorf42	23	119159060	119159119
23*119170958.5*ZBTB33	23	119170929	119170988
23*119171953.5*ZBTB33	23	119171924	119171983
23*119175373.5*FLJ20716	23	119175344	119175403
23*119201711.5*FLJ20716	23	119201682	119201741
23*119278208.5*ATP1B4	23	119278179	119278238
23*119364774.5*LAMP2	23	119364745	119364804
23*119405107.5*chrX:119405078-119405137	23	119405078	119405137
23*119445954.5*CUL4B	23	119445925	119445984
23*119454491.5*CUL4B	23	119454462	119454521
23*119521822.5*MCTS1	23	119521793	119521852
23*119543110.5*C1GALT2	23	119543081	119543140
23*119544068.5*C1GALT2	23	119544039	119544098
23*119713593.5*chrX:119713564-119713623	23	119713564	119713623
23*119783478.5*chrX:119783449-119783508	23	119783449	119783508
23*119846689.5*chrX:119846660-119846719	23	119846660	119846719
23*119907653.5*GLUD2	23	119907624	119907683
23*119909354.5*GLUD1	23	119909325	119909384
23*120023167.5*chrX:120023138-120023197	23	120023138	120023197
23*120199813.5*chrX:120199784-120199843	23	120199784	120199843
23*120293118.5*chrX:120293089-120293148	23	120293089	120293148
23*120374203.5*chrX:120374175-120374232	23	120374175	120374232
23*120472322.5*chrX:120472293-120472352	23	120472293	120472352
23*120566931.5*chrX:120566902-120566961	23	120566902	120566961
23*120644360.5*chrX:120644331-120644390	23	120644331	120644390
23*120794157.5*chrX:120794128-120794187	23	120794128	120794187
23*120982034.5*chrX:120982005-120982064	23	120982005	120982064
23*121076844.5*chrX:121076815-121076874	23	121076815	121076874
23*121308423.5*chrX:121308394-121308453	23	121308394	121308453
23*121485981.5*chrX:121485952-121486011	23	121485952	121486011
23*121654129.5*chrX:121654100-121654159	23	121654100	121654159
23*121933553.5*chrX:121933524-121933583	23	121933524	121933583
23*122050417.5*GRIA3	23	122050388	122050447
23*122064025.5*GRIA3	23	122063996	122064055
23*122214327.5*GRIA3	23	122214302	122214353
23*122264172.5*GRIA3	23	122264143	122264202
23*122324300*GRIA3	23	122324273	122324327
23*122351262.5*LOC392533	23	122351233	122351292
23*122487091.5*THOC2	23	122487062	122487121
23*122492378.5*THOC2	23	122492349	122492408
23*122526651.5*THOC2	23	122526622	122526681
23*122590786.5*THOC2	23	122590757	122590816
23*122699992.5*chrX:122699963-122700022	23	122699963	122700022
23*122729076.5*BIRC4	23	122729047	122729106
23*122745342.5*BIRC4	23	122745313	122745372
23*122765116.5*BIRC4	23	122765087	122765146
23*122830991.5*STAG2	23	122830962	122831021
23*122901958.5*STAG2	23	122901929	122901988
23*122992456.5*chrX:122992427-122992486	23	122992427	122992486
23*123083490.5*chrX:123083461-123083520	23	123083461	123083520
23*123205868*SH2D1A	23	123205840	123205896
23*123225200.5*SH2D1A	23	123225172	123225229
