"#name"	arr1	arr2	arr3	arr4
"21*37256335.5*HLzUS"	0.06329	-0.028807	0.157567536	0.10253
"21*37307782.5*DSzUR6"	-0.04441	-0.035107	0.003828421	0.00378
"21*37359722.5*DSzUR5"	-0.04971	0.011193	0.060086681	-0.10197
"21*37381399.5*$z$zzU3"	-0.00381	-0.059007	0.014817107	0.06883
"21*37450830.5*$z$zzU3"	-0.01761	0.031693	0.243378754	0.22003
"21*37515138.5*DSzUR9"	0.05959	-0.046607	0.026629226	0.14703
"21*37517817.5*DSzUR3"	0.03919	-0.038407	0.137803754	0.01556
"21*37560541.5*DSzUR3"	0.06919	-0.027207	0.054276678	0.10003
"21*37644730.5*chr21:037644701-037644760"	-0.05791	-0.026407	0.093653624	-0.01407
"21*37677067.5*DYRK1nñ"	-0.00851	0.012693	0.130599746	0.05383
"21*37713470.5*DYRK1nñ"	0.04889	0.038193	0.165632841	0.23903
"21*37772353.5*DYRK1nñ"	-0.08631	-0.155607	0.091391204	0.07713
"21*37807661.5*DYRK1nñ"	-0.07131	-0.089007	0.007818775	-0.02807
"21*37919172.5*KzUNJ6"	0.08609	0.047993	0.092973388	0.06843
"21*38008801.5*KzUNJ6"	-0.06291	-0.109607	0.064814388	0.03403
"21*38082086.5*KzUNJ6"	-0.07791	-0.077607	0.040021013	0.08323
"21*38134878.5*KzUNJ6"	0.05179	0.027193	0.513291795	0.23403
"21*38210488*KzUNJ6"	-0.07141	-0.282607	0.008403801	0.06533
"21*38242074.5*chr21:038242045-038242104"	-0.04991	-0.027207	0.105434835	0.08333
"21*38320402.5*chr21:038320373-038320432"	-0.07441	-0.039107	0.0276326	0.01441
"21*38348291.5*DSzUR4"	-0.13551	-0.103607	0.10305069	-0.05017
"21*38406508.5*chr21:038406479-038406538"	-0.10851	-0.106607	0.051079736	0.08553
"21*38416300.5*DSzUR8"	-0.02421	-0.046907	-1.96059999999993e-05	-0.00667
"21*38416644.5*DSzUR8"	-0.16251	-0.132607	-0.006245309	-0.04247
"21*38450366.5*DSzUR8"	0.007014	-0.045307	-0.042578112	0.16303
"21*38502520.5*DSzUR10"	-0.13851	0.040593	0.157922257	-0.02767
"21*38540291.5*LOzU441964"	-0.07801	-0.062207	0.040431021	0.09483
"21*38576963.5*KzUNJ15"	-0.09851	-0.048507	0.073229561	-0.00797
"21*38651612.5*chr21:038651583-038651642"	-0.00351	0.026893	0.275949908	0.35103
"21*38739414.5*ERG"	-0.12951	-0.009957	0.024775983	0.000810000000000001
"21*38793226.5*ERG"	-0.05861	-0.061307	-0.059902581	0.15703
"21*38840243.5*ERG"	-0.06211	-0.037507	0.031254566	0.08543
"21*38878210.5*ERG"	-0.08321	-0.093707	0.010460792	0.06213
"21*38959872.5*chr21:038959843-038959902"	-0.10551	-0.076007	0.098093174	0.01459
"21*39036147.5*zU21orf24"	-0.03131	0.001873	0.062225848	-0.08627
"21*39106844*E$zS2"	-0.08311	-0.062607	0.076510608	-0.12997
"21*39110817.5*E$zS2"	-0.09231	-0.234607	0.074946434	-0.10697
"21*39114119.5*E$zS2"	-0.04801	-0.0248536666666667	0.120440549	0.0666633333333333
"21*39172653.5*qJ45139"	-0.10551	-0.189607	-0.12186356	-0.07987
"21*39266124.5*chr21:039266095-039266154"	0.02729	0.027893	0.273149248	0.21603
"21*39334294.5*chr21:039334265-039334324"	0.00974	-0.059607	-0.075116344	-0.04817
"21*39408760.5*LOzU391282"	-0.05031	-0.005547	0.080714354	0.12903
"21*39470566.5*DSzUR2"	-0.02681	-0.057707	0.188737311	0.18003
"21*39522316.5*WDR9"	-0.12651	-0.116607	0.079924243	-0.02737
"21*39605400.5*WDR9"	-0.00741	-0.031307	0.12268994	0.05553
"21*39608325*zU21orf87"	-0.01301	-0.039307	0.01363228	0.08463
"21*39639677.5*HMGN1"	-0.00761	-0.099807	0.106042017	0.05073
"21*39686981*WRB"	0.03839	-0.016407	0.102800242	-0.00877
"21*39691493.5*zUR600902"	-0.07691	0.022893	0.021146997	-0.17897
"21*39704147.5*zU21orf13"	-0.08591	-0.092907	0.154407866	0.05103
"21*39737984.5*zU21orf13"	-0.11351	-0.072407	0.133242546	0.00637
"21*39809040.5*SH3BGR"	-0.01901	-0.012907	-0.018343963	0.29103
"21*39809187.5*SH3BGR"	-0.04571	-0.040707	0.09342331	0.10903
"21*39899331.5*B3GnñL$z5"	-0.04791	-0.087607	0.01418415	-0.02227
"21*39899724*zU21orf88"	0.00401	-0.063907	0.106337771	0.08453
"21*39905991.5*zU21orf88"	-0.10951	-0.054107	-0.065003029	-0.15597
"21*39952254.5*B3GnñL$z5"	-0.13851	-0.017107	0.013159999	-0.08417
"21*40064192.5*ENS$z00000328060"	-0.12951	-0.102607	0.064822757	0.007116
"21*40161428.5*23zU234"	-0.02931	-0.070707	0.126580887	0.04483
"21*40180769.5*23zU234"	-0.18551	-0.178607	0.014208306	-0.10697
"21*40212033.5*23zU234"	-0.09851	-0.217607	-0.151804446	-0.34297
"21*40305550.5*chr21:040305521-040305580"	-0.14551	-0.168607	0.053407292	-0.10997
"21*40480935.5*DSzUnñM"	-0.07051	-0.006987	0.357985754	0.62203
"21*40633202.5*DSzUnñM"	-0.14651	-0.115607	0.036798953	-0.02197
"21*40837575.5*DSzUnñM"	-0.04631	0.002063	0.015466998	0.01474
"21*41002553*DSzUnñM"	-0.06271	-0.015507	0.001464796	-0.04067
"21*41176805.5*chr21:041176776-041176835"	-0.16451	-0.143607	0.027369245	-0.09497
"21*41367782.5*chr21:041367753-041367812"	-0.01641	-0.101607	0.166559513	0.20503
"21*41470914.5*BnñzUE2"	-0.01461	-0.054507	0.110478708	0.05013
"21*41473573*BnñzUE2"	0.02139	-0.014707	0.074554649	-0.02667
"21*41544549.5*BnñzUE2"	-0.10051	-0.195607	-0.006748572	0.07733
"21*41572673.5*$zHzU2169371"	-0.02841	-0.073607	-0.018714739	0.12103
"21*41639493.5*FnñM3B"	-0.09451	-0.120607	-0.052038495	-0.02487
"21*41700648.5*MX2"	0.01769	0.015493	0.02140441	0.09183
"21*41725601*MX1"	0.04089	-0.086907	0.019606043	-0.01827
"21*41760086.5*$zM23RSS2"	0.005987	-0.097807	0.123161308	0.34003
"21*41765687.5*$zM23RSS2"	0.005635	-0.052507	0.098763686	0.11503
"21*41791920.5*$zM23RSS2"	-0.03131	-0.029507	0.114170933	-0.00427
"21*41859443.5*chr21:041859414-041859473"	0.03689	-0.081507	0.156478168	0.23403
"21*41935421.5*chr21:041935392-041935451"	0.0065833	-0.032407	-0.059364532	0.10803
"21*42006701*zU21orf129"	-0.03851	0.056693	-0.039846279	-0.11597
"21*42033501.5*RI23K4"	0.04819	0.067493	0.137552612	0.17103
"21*42098231.5*23Un15"	0.04599	-0.056807	-0.047389282	-0.00797
"21*42184218.5*zU21orf25"	-0.06421	-0.144607	0.189474142	0.05113
"21*42285661.5*ZNF295"	-0.06731	-0.099707	0.014798976	-0.07487
"21*42317494*zU21orf121"	0.05059	0.014793	-0.074102009	-0.00947
"21*42395338.5*UMODL1"	0.0133	0.044693	0.089180529	0.13803
"21*42427423.5*UMODL1"	0.06039	-0.046207	0.200339855	0.17603
"21*42480575.5*chr21:042480546-042480605"	-0.04221	-0.093807	0.06723827	-0.01007
"21*42513999.5*nñBzUG1"	-0.01691	0.028293	0.291076355	0.16603
"21*42564264.5*nñBzUG1"	0.04459	0.032893	0.139875502	0.16803
"21*42608135.5*$zFF3"	-0.00431	-0.058407	0.134366792	0.01473
"21*42643333.5*$zFF2"	0.0086	-0.077607	0.077645422	0.13603
"21*42655495.5*$zFF1"	0.00364	-0.058107	0.031853343	0.11903
"21*42665132.5*$zM23RSS3"	-0.00157	-0.031707	0.102920066	0.03053
"21*42714848.5*UBnñSH3nñ"	0.05309	-0.050507	0.081513239	0.18703
"21*42765677.5*chr21:042765648-042765707"	-0.06251	-0.103607	0.081454415	0.04363
"21*42785992.5*$zSGnñ2"	0.007481	-0.067707	0.058773527	0.02493
"21*42792938.5*SLzU37nñ1"	0.03149	-0.070307	0.240307868	0.35103
"21*42832800*SLzU37nñ1"	0.03709	-0.070407	0.042440939	0.03843
"21*42872254.5*SLzU37nñ1"	-0.06431	-0.049407	0.015953312	0.04493
"21*42915590.5*LOzU402028"	0.05549	0.008123	0.318602567	0.37603
"21*42967997.5*23huzx9nñ"	-0.09751	-0.129607	0.130650376	0.28903
"21*43001348.5*23huzx9nñ"	0.04119	0.041993	0.154009681	0.07833
"21*43032756.5*23huzx9nñ"	-0.08101	-0.104607	-0.081032737	-0.00677
"21*43065044*23huzx9nñ"	0.03659	-0.109607	0.309816596	0.32703
"21*43159994.5*WDR4"	0.04999	0.024493	-0.003775842	0.13103
"21*43190110*NDUFV3"	0.08759	0.016193	0.078302077	0.07353
"21*43249114.5*nñK024918"	-0.08821	-0.133607	-0.157999134	-0.08067
"21*43282955.5*23KNOX1"	0.02849	-0.013907	0.301186368	0.38603
"21*43314511.5*23KNOX1"	-0.01121	-0.099707	-0.000259170999999999	0.008342
"21*43357556.5*zUBS"	0.04229	0.003973	-0.049970782	0.007863
"21*43364376.5*zUBS"	0.06779	-0.048507	0.145855158	0.02953
"21*43388156.5*U2nñF1"	0.03089	0.026393	0.259980998	0.06123
"21*43394608*U2nñF1"	0.02949	-0.028907	0.010927896	0.05113
"21*43462737*zURYnñnñ"	0.00805	-0.046407	0.05491103	0.16303
"21*43465574*zURYnñnñ"	-0.06311	-0.114607	-0.105151289	0.02973
"21*43497777.5*chr21:043497748-043497807"	-0.01281	-0.095307	-0.020218774	-0.01367
"21*43534224.5*chr21:043534195-043534254"	0.01184	-0.032507	0.17108115	-0.01117
"21*43592168.5*chr21:043592139-043592198"	0.08989	0.064293	0.269191581	0.14603
"21*43659132.5*SNF1LK"	-0.04161	-0.079807	-0.015737679	-0.05747
"21*43672762*chr21:043672733-043672791"	0.03109	-0.086507	-0.016925658	-0.02567
"21*43696508*zU21orf125"	0.02319	-0.070607	-0.008258061	0.09213
"21*43707214.5*zU21orf84"	0.01799	-0.030507	0.119795633	-0.000149999999999999
"21*43773714.5*HSF2B23"	-0.05601	-0.080807	-0.152921947	-0.04377
"21*43811730.5*HSF2B23"	-0.04171	-0.069007	0.078738745	0.03053
"21*43919034.5*KInñnñ0179"	0.07219	0.186393	0.005726581	0.10163
"21*43979328.5*23DXK"	0.03369	0.054993	-0.016469611	0.0151
"21*43985109.5*23DXK"	0.09249	0.157393	0.154453849	0.13203
"21*44004811*23DXK"	0.00846	0.050493	-0.040093458	-0.00897
"21*44005297.5*23DXK"	0.01545	0.217393	0.148595322	0.09363
"21*44006593*chr21:044006564-044006622"	0.07079	0.061393	0.012175974	0.07073
"21*44019206.5*zUS$zB"	-0.06221	0.102393	-0.108476687	0.00924
"21*44037947.5*D21S2056E"	0.09879	0.243393	0.243757036	0.30603
"21*44050954*LOzU284837"	0.02179	0.111393	0.20872448	0.05043
"21*44112116.5*nñG23nñ$z3"	0.05939	0.206393	0.188955253	0.36003
"21*44225310.5*nñG23nñ$z3"	0.02039	0.129393	-0.005966117	0.10693
"21*44303786.5*$zMEM1"	0.01959	0.093193	0.041408648	-0.00737
"21*44375453.5*23W232H"	-0.00431	-0.132607	0.139442849	0.00182
"21*44381937*zU21orf33"	0.00385	-0.061807	0.119050549	0.05293
"21*44413465.5*zU21orf32"	-0.02791	-0.057307	0.020159622	0.02153
"21*44451102.5*$zHzU2219104"	-0.00511	-0.066307	-0.032735915	0.02223
"21*44484388.5*IzUOSLG"	0.04219	-0.071107	0.019109369	0.08573
"21*44497714.5*DNM$z3L"	-0.00991	-0.057107	0.040471802	0.20903
"21*44502647.5*DNM$z3L"	0.10219	0.009893	0.021779369	0.15303
"21*44505124.5*DNM$z3L"	-0.03061	-0.073207	0.079275705	-0.03777
"21*44541240.5*nñIRE"	-0.01141	-0.164607	0.115851855	0.12503
"21*44551776.5*23FKL"	-0.09651	-0.180607	-0.283356356	-0.13497
"21*44565088*23FKL"	0.00938	-0.063207	0.380450342	0.40203
"21*44578070.5*zU21orf2"	0.11649	0.022093	-0.000302701	0.22103
"21*44599001*$zR23M2"	0.08659	0.089193	0.335584595	0.18003
"21*44660228.5*$zR23M2"	0.03729	0.009303	-0.003812303	0.08373
"21*44701784.5*LRRzU3"	0.0065441	0.003113	0.011000622	0.04533
"21*44761532.5*zU21orf29"	0.02109	-0.047007	-0.098465039	-0.02347
"21*44762738*zU21orf29"	0.02379	-0.098807	0.114581056	0.05063
"21*44793803.5*zU21orf29"	-0.01981	-0.076507	0.089480781	0.27003
"21*44802121.5*zU21orf29"	0.06959	-0.018907	0.046301646	0.08843
"21*44825995.5*zU21orf29"	-0.05221	-0.106607	0.038883758	-0.05697
"21*44880855.5*zU21orf29"	-0.06671	-0.108607	0.026260811	0.02123
"21*44911580*zU21orf29"	-0.02871	-0.083407	-0.019098292	-0.08437
"21*44926884*zU21orf29"	-0.02551	0.014593	0.026577286	0.09663
"21*44982066.5*chr21:044982037-044982096"	-0.0026	-0.035507	0.118738788	0.05393
"21*45018294.5*UBE2G2"	0.0157	-0.130607	0.041870182	0.25203
"21*45050107*SUMO3"	-0.05821	-0.058407	0.017953073	0.06973
"21*45115467.5*23$z$zG1I23"	0.03599	0.023793	0.004600085	0.11003
"21*45131635.5*I$zGB2"	0.04769	0.100393	-0.010336181	0.08923
"21*45147394.5*I$zGB2"	-0.12651	-0.082707	0.148165443	-0.00161
"21*45161796.5*I$zGB2"	0.02329	0.005373	0.026564374	-0.00527
"21*45181903.5*zU21orf67"	-0.02171	-0.006867	0.05294902	0.06363
"21*45187725.5*zU21orf70"	0.06669	0.057693	0.13821531	0.16903
"21*45236235.5*BzU036902"	-0.01461	-0.048107	0.079162739	0.14603
"21*45316118*zU21orf122"	0.03199	0.023693	0.080294829	0.12703
"21*45324876.5*nñDnñRB1"	-0.01351	-0.010127	-0.016231282	0.10283
"21*45354849.5*nñDnñRB1"	-0.10051	-0.158607	0.08576056	-0.10797
"21*45427043.5*nñDnñRB1"	0.00869	-0.045207	0.142777873	0.12803
"21*45480156.5*zU21orf89"	-0.01541	-0.095107	0.054665663	-0.00837
"21*45511210*23OFU$z2"	-0.06301	-0.108607	-0.020809414	-0.04387
"21*45514572.5*23OFU$z2"	-0.01711	-0.029607	-0.002033653	0.02633
"21*45539958.5*zU21orf86"	0.04049	-0.028107	0.071562033	0.07863
"21*45546659.5*zU21orf93"	0.07539	-0.046207	0.100578975	0.10573
"21*45586089.5*LOzU388830"	0.05189	0.020493	0.190086544	0.39203
"21*45652397.5*zUOL18nñ1"	0.05959	0.063693	0.143130867	0.13403
"21*45756928.5*zUOL18nñ1"	0.05689	-0.022807	-0.039462634	0.02983
"21*45759076.5*$zHzU2177217"	0.05539	-0.047607	-0.001571276	0.05293
"21*45781377.5*SLzU19nñ1"	-0.02391	0.025093	0.041156369	0.10243
"21*45827929.5*chr21:045827900-045827959"	-0.05611	-0.107607	0.211115051	0.34603
"21*45969638.5*LOzU441968"	0.02549	-0.095707	0.086914181	0.10903
"21*46014803.5*$zHzU2143115"	-0.07771	-0.099607	0.151851585	-0.05157
"21*46093877.5*23zUB233"	0.00813	0.004723	0.201205886	0.09373
"21*46143946.5*23zUB233"	0.02169	0.030293	0.006388254	0.07383
"21*46186176.5*23zUB233"	0.02729	0.021293	0.115261381	0.32703
"21*46248441.5*zUOL6nñ1"	-0.05371	-0.039307	-0.037417291	0.03343
"21*46249249*zUOL6nñ1"	-0.00024	-0.005987	0.129196961	0.05953
"21*46367128.5*zUOL6nñ2"	0.04309	-0.128607	-0.18450406	0.07743
"21*46380498.5*chr21:046380469-046380528"	-0.04271	-0.077307	0.01827303	0.02813
"21*46386116.5*F$zzUD"	0.01166	0.025993	0.122267521	0.14103
"21*46409251.5*zU21orf56"	-0.01321	-0.060507	0.094207623	-0.0013
"21*46423851.5*zU21orf56"	-0.07151	-0.086607	0.034212617	-0.00757
"21*46433486.5*LSS"	-0.01751	-0.039407	0.008552675	0.05743
"21*46436803.5*LSS"	0.05639	0.053393	0.107110385	0.34403
"21*46479801.5*MzUM3nñ23"	0.06089	0.051593	0.361908261	0.42903
"21*46488151*MzUM3nñ23"	0.11449	0.097293	0.183480943	0.37303
"21*46503236.5*MzUM3nñ23"	-0.00631	-0.015207	0.044942776	0.00931
"21*46531127.5*zU21orf57"	-0.08011	-0.171607	-0.041092522	-0.06437
"21*46558418.5*zU21orf58"	0.00952	0.030993	0.119325091	0.11303
"21*46590998*23zUN$z2"	-0.09451	-0.199607	0.199197999	0.09993
"21*46633943.5*23zUN$z2"	0.01879	-0.011707	0.132113751	0.07083
"21*46646753.5*23zUN$z2"	0.05529	0.058193	0.152834139	0.18903
"21*46699726.5*nñK127572"	-0.01721	-0.052807	0.062597825	0.07183
"21*46755763*zU21orf106"	0.01034	-0.002317	0.064925032	0.05153
"21*46790560.5*zU21orf106"	0.04979	-0.037007	0.032319533	0.07613
"21*46801569.5*zU21orf106"	0.01779	-0.029007	0.103871335	0.11403
"21*46811557.5*zU21orf106"	-0.09451	-0.134607	-0.020723435	0.25103
"21*46843307.5*S100B"	0.00683	-0.030307	0.099948456	0.11103
"21*46846216.5*S100B"	0.02569	-0.089107	0.070422597	0.12103
"21*46847379.5*S100B"	-0.0430766666666667	-0.110540333333333	0.0924736856666667	-0.0202433333333333
"21*46880853.5*HRM$z1L1"	-0.06291	-0.058107	-0.007300601	0.04883
"21*46892323*HRM$z1L1"	0.09029	-0.001997	0.204902371	0.16003
"22*14433500.5*LOzU128939"	-0.24151	-0.129607	-0.195894375	-0.19997
"22*15438162.5*chr22:015438133-015438192"	-0.18951	-0.093507	-0.198518167	-0.21997
"22*15471438.5*psi$z23$zE22"	-0.06181	0.023293	-0.230969564	-0.10197
"22*15605132.5*chr22:015605103-015605162"	-0.09131	-0.130607	-0.048447785	-0.12997
"22*15655430.5*MGzU57211"	-0.10151	0.012393	0.056692793	-0.12597
"22*15684102.5*zUEzUR8"	-0.05881	0.005883	0.042901359	-0.11097
"22*15829418.5*ENS$z00000330197"	-0.06311	0.103393	-0.093855275	-0.04917
"22*15903025.5*zUEzUR7"	-0.03911	-0.030507	-0.060333007	0.04893
"22*15945390.5*IL17R"	-0.07021	0.027693	-0.003179886	-0.13797
"22*15974012.5*zUEzUR6"	-0.00661	0.127393	0.11301756	0.03223
"22*16018513.5*zUEzUR5"	-0.09651	-0.031507	-0.152372541	-0.20197
"22*16036979.5*zUEzUR1"	-0.04431	0.052293	-0.095852774	0.10613
"22*16090795.5*chr22:016090766-016090825"	-0.07651	0.026693	-0.10803849	-0.17497
"22*16168346.5*chr22:016168317-016168376"	-0.03231	0.106393	0.126988505	0.17403
"22*16324543.5*$zHzU2172854"	0.16849	0.206393	0.439311599	0.64403
"22*16429886.5*SLzU25nñ18"	0.01434	0.021993	-0.106696878	-0.11897
"22*16449490.5*zUR617041"	-9e-04	0.020993	0.003937891	-0.08317
"22*16482917.5*nñ$z236V1E1"	0.02369	0.211393	0.085938245	0.15903
"22*16531169.5*BzUL2L13"	-0.04111	-0.00022	0.032564001	-0.10197
"22*16559564.5*BzUL2L13"	-0.10051	0.023593	-0.079140345	-0.14497
"22*16591934.5*BID"	0.04279	0.136393	-0.006272491	0.00401
"22*16636018.5*qJ40542"	0.05009	-0.062707	-0.058042811	-0.001400
"22*16744421.5*MIzUnñL3"	-0.08381	0.046893	-0.027262	-0.19197
"22*16811375.5*MIzUnñL3"	-0.01081	0.038493	-0.033529162	-0.09397
"22*16944895.5*23EX26"	0.01839	0.123393	-0.05546173	-0.01157
"22*16945785.5*23EX26"	0.05399	0.079093	-0.053235238	0.14503
"22*16978529.5*$zUBnñ8"	0.04649	0.102393	-0.012114058	0.01572
"22*17010380.5*US2318"	-0.03841	0.047593	0.004256046	-0.09597
"22*17015992.5*US2318"	-0.02481	0.097293	0.102774938	-0.06657
"22*17271551*DGzUR6"	0.04709	0.043993	-0.180821132	0.02633
"22*17283621.5*23RODH"	0.07289	0.062393	0.108704946	-0.09597
"22*17398407.5*DGzUR2"	-0.02131	0.069293	-0.098292793	-0.07587
"22*17423736.5*DGzUR2"	0.11149	0.144393	0.142463719	0.17303
"22*17459126.5*DGzUR2"	-0.09351	0.037393	-0.008245404	-0.13997
"22*17494636*S$zK22B"	0.03599	-0.006137	-0.086501792	0.04243
"22*17494667.5*S$zK22B"	0.01632	0.061093	-0.128955855	0.04503
"22*17500735.5*DGzUR14"	0.00822	0.076593	-0.125448188	-0.04717
"22*17505477*zUR595570"	0.03269	0.088293	0.005107612	0.01953
"22*17539540.5*SLzU25nñ1"	0.04209	0.071393	-0.016775378	-0.10697
"22*17549768.5*zUL$zzUL1"	0.05609	0.112393	-0.107560345	-0.07847
"22*17558940.5*zUL$zzUL1"	-0.04521	-0.069607	-0.143532969	-0.14597
"22*17592040.5*zUL$zzUL1"	0.11549	0.204393	0.122387939	0.35303
"22*17616225*zUL$zzUL1"	0.04249	0.106393	-0.096258894	-0.08947
"22*17649180.5*zUL$zzUL1"	0.07519	0.075393	-0.001870113	-0.02477
"22*17692796.5*chr22:017692767-017692826"	-0.06411	0.011093	-0.137997967	-0.17497
"22*17750568.5*HIRnñ"	-0.01721	0.038193	-0.086761591	-0.19497
"22*17770588.5*HIRnñ"	-0.06181	0.028993	-0.275506367	-0.18697
"22*17795804.5*MR23L40"	0.03899	-0.008797	0.090224227	-0.00707
"22*17804227.5*ENS$z00000333059"	0.01575	0.105393	-0.091978147	-0.14597
"22*17808417.5*LOzU128977"	-0.00841	0.084693	0.007926973	-0.05937
"22*17833877*UFD1L"	-0.05691	-0.030207	-0.082248283	-0.04587
"22*17845964.5*zUDzU45L"	0.02369	0.069993	-0.029038998	-0.05447
"22*17858074.5*zUDzU45L"	0.00145	0.094693	-0.058243308	-0.03407
"22*17869917*zUDzU45L"	-0.00781	0.089693	-0.070142918	-0.08727
"22*17885123*chr22:017885098-017885148"	0.02619	0.047893	-0.025946825	-0.06307
"22*17959341.5*chr22:017959312-017959371"	0.01303	0.056893	-0.092974203	-0.15097
"22*18035417.5*chr22:018035388-018035447"	0.00103	0.074493	0.196445812	0.04543
"22*18081633.5*2005/09/30"	0.07809	0.034393	-0.051870023	0.008823
"22*18084692*2005/09/30"	0.08089	0.034693	0.051761409	0.11803
"22*18111206.5*chr22:018111177-018111236"	0.06509	0.023293	-0.082565823	-0.04557
"22*18131520*$zBX1"	-0.05471	-0.047207	-0.139765055	-0.02787
"22*18148641*GNB1L"	-0.00951	0.095493	-0.065067499	-0.01587
"22*18179250.5*GNB1L"	-0.00371	0.087593	-0.147889806	-0.05797
"22*18212688.5*GNB1L"	-0.09951	0.046493	-0.057099001	0.04663
"22*18241189.5*$zXNRD2"	0.00959	0.092693	0.032592451	-0.09397
"22*18274325.5*$zXNRD2"	-0.00661	0.077493	-0.115881053	-0.14897
"22*18318115*zUOM$z"	0.03419	0.104393	-0.159803399	-0.09497
"22*18346238.5*nñRVzUF"	0.00384	0.064293	0.002716469	-0.05867
"22*18370252*nñRVzUF"	-0.05851	0.051993	-0.064812817	-0.13497
"22*18402302.5*DKFZp761231121"	0.03279	0.047293	0.103944773	0.21803
"22*18424880*DKFZp761231121"	0.02259	0.130393	-0.085344162	0.02273
"22*18451716.5*DGzUR8"	0.09859	0.167393	0.138259586	0.18503
"22*18476492*H$zF9zU"	0.05399	0.028093	-0.029068166	0.14903
"22*18487200*RnñNB231"	0.06509	0.119393	0.090570699	0.16803
"22*18497967.5*ZDHHzU8"	0.01969	0.075893	-0.185356122	0.02103
"22*18568747.5*qJ32575"	0.12749	0.229393	0.026221624	0.06613
"22*18619811.5*R$zN4R"	0.08799	0.329393	-0.025552615	-0.02127
"22*18645024*chr22:018644996-018645052"	0.01519	0.140393	-0.003167472	-0.03117
"22*18681349.5*DGzUR6L"	0.02339	0.301393	-0.009327387	0.01458
"22*18686287.5*chr22:018686258-018686317"	0.00775	0.265393	0.032914256	-0.06687
"22*19079005.5*ZNF74"	-0.05921	0.207393	-0.156316975	-0.16897
"22*19112523*SzUnñRF2"	0.00967	0.317393	-0.121103934	-0.02647
"22*19120375.5*$zHzU2083959"	-0.00451	0.223393	-0.182794835	-0.10097
"22*19156528.5*KELzUHL"	0.02889	0.227393	-0.122870785	-0.05167
"22*19181339.5*$zHzU2083959"	0.12749	0.316393	0.339774511	0.12203
"22*19225184.5*23zUQnñ23"	0.05369	0.289393	0.110326952	0.01406
"22*19261831*23zUQnñ23"	0.12849	0.073293	-0.069387699	-0.03917
"22*19283567.5*$zHzU2083959"	0.00952	0.187393	0.154579693	0.14703
"22*19400158.5*23IK4zUnñ"	0.00975	0.004443	-0.116746362	-0.08377
"22*19426532*23IK4zUnñ"	0.05899	0.225393	-0.013489385	-0.07587
"22*19458709.5*23IK4zUnñ"	-0.03761	0.177393	-0.162863935	-0.11597
"22*19517457.5*23IK4zUnñ"	-0.09041	0.146393	-0.032828726	-0.18297
"22*19558995.5*SNnñ2329"	0.01111	0.196393	-0.063738558	-0.06937
"22*19599838.5*zURKL"	-0.00681	0.047893	-0.036834831	-0.08187
"22*19647737.5*qJ30473"	0.04769	0.112393	0.042692491	-0.00477
"22*19669335*LZ$zR1"	0.04349	0.087593	-0.121024057	0.05483
"22*19677820.5*LZ$zR1"	-0.04101	0.007633	-0.196740366	-0.16097
"22*19679915*$zHnñ237"	-0.07311	0.031193	-0.21556918	-0.12597
"22*19686820.5*qJ39582"	0.01699	0.026793	-0.00933421	-0.12297
"22*19692527*MGzU16703"	0.01045	0.036093	-0.056519473	-0.02457
"22*19702357*232RXL1"	0.09499	-0.027807	0.111563462	0.10903
"22*19704484.5*232RXL1"	-0.00096	0.077793	0.030399181	-0.07657
"22*19707482.5*232RXL1"	0.14749	0.088393	-0.141650605	-0.13597
"22*20123284*HIzU2"	0.03359	-0.029407	-0.031219164	-0.04147
"22*20126186.5*HIzU2"	-0.02871	-0.055607	-0.094666421	-0.14397
"22*20250844.5*UBE2L3"	0.01699	-0.001395	0.019991002	-0.18697
"22*20289644.5*UBE2L3"	0.01939	0.149393	0.046429789	0.00132
"22*20313718*qJ36046"	0.01669	0.100393	-0.307231585	0.01462
"22*20322714*SDF2L1"	-0.00761	0.046093	0.008239599	0.08153
"22*20323129*$zHzU2024875"	0.06319	0.075793	-0.041464678	-0.05057
"22*20349446.5*2323IL2"	0.00195	0.110393	-0.022573924	-0.05437
"22*20379707.5*Y23EL1"	0.05799	0.156393	0.270847371	0.14703
